record_key,title,abstract,authors,publication_year,publication_date,venue,doi,url,type,cited_by_count,source_database,query_id,original_record_id,retrieved_at,is_preprint,arxiv_id,formal_doi,screening_status,screening_label,screening_confidence,screening_reason
arxiv:2609.08563,PLC-Bin2Src: Retrieving Corresponding Structured Text Source Files for PLC Binaries,"PLC developers reuse existing components and third-party libraries to reduce the cost of developing new applications, but this reuse can also introduce security risks. When components are distributed only in binary form, provenance tracing, vulnerability assessment, and security auditing become more difficult. To support these analyses, binary2source matching can retrieve the corresponding Structured Text (ST) source file for a PLC binary from a candidate source repository. However, due to the properties of PLC software, this task faces three challenges: cross-platform compilation heterogeneity, a binary-source representation gap, and inadequate representations of PLC semantics. Therefore, we present PLC-Bin2Src, a cross-platform binary2source matching framework that retrieves corresponding ST source files for binaries produced by CODESYS, GEB, OpenPLC v2, and OpenPLC v3. First, PLC-Bin2Src uses platform-aware binary frontends to recover user control logic across toolchains. Then, ST-to-C conversion and shared normalization are used to reduce syntactic differences between source- and binary-side representations. Next, control-data flow graphs (CDFGs) and function call graphs (FCGs) are constructed to capture program semantics, while recovered symbols provide complementary identity evidence. Finally, PLC-Bin2Src compares these representations and combines their similarity scores to rank source candidates. We evaluate PLC-Bin2Src on PLC-BEAD. The results show that PLC-Bin2Src achieves 95.89% Recall@1, 99.66% Recall@5, and an MRR of 0.9769 across four PLC platforms.",Ang Jia; Yaxin Duan; He Jiang; Ming Fan; Zhilei Ren; Xiaochen Li,2026,2026-09-08,arXiv (Cornell University),10.48550/arxiv.2609.08563,https://arxiv.org/abs/2609.08563,preprint,0,OpenAlex;arXiv,Q2.v2;Q6.A1;Q6.v3,https://openalex.org/W7211989946,2026-09-22T06:30:21+00:00,1,2609.08563,,,,,
doi:10.1145/3848030,Guiding AI to Fix Its Own Flaws: An Empirical Study on LLM-Driven Secure Code Generation,"Large Language Models have become powerful tools for programming. However, they often overlook essential security practices, producing code with vulnerabilities. Despite this risk, existing work offers limited guidance on steering LLMs toward secure code generation and lacks systematic analysis of how effectively LLMs repair vulnerable code. In this work, we investigate how LLMs can be guided to prevent and repair code vulnerabilities. Specifically, we examine whether self-generated vulnerability hints help models avoid insecure code, and evaluate how different feedback levels influence vulnerability repair . Our study considers proprietary and open-weight models across multiple scales and uses established benchmarks covering diverse vulnerability types. Our results show that self-generated vulnerability hints meaningfully reduce insecure code, with effectiveness depending strongly on relevance and preciseness. We further find that more directive hints, which explain how it could arise in the task and specify how to avoid it, more effectively prevent vulnerable code. For post-hoc vulnerability repair, raw detection-tool feedback improves security across all models, while detailed, actionable explanations provide further gains on two of the three benchmarks, especially for models with stronger instruction-following capabilities. Yet, this explained feedback does not consistently outperform the raw feedback for the benchmark containing real-world tasks triggering multiple weaknesses.",Hao Yan; Swapneel Suhas Vaidya; Xiaokuan Zhang; Ziyu Yao,2026,2026-09-17,ACM Transactions on Software Engineering and Methodology,10.1145/3848030,https://doi.org/10.1145/3848030,article,0,OpenAlex,Q3.v1;Q3.v3,https://openalex.org/W4416510191,2026-09-22T06:32:29+00:00,0,,10.1145/3848030,,,,
doi:10.55640/ijaair-v03i09-06,Automated Testing Techniques for Enterprise Software Systems with GenAI Integration,"The rapid adoption of Generative Artificial Intelligence (GenAI) in enterprise workflows, from customer support to document processing, procurement and knowledge retrieval, has revealed a fundamental gap in conventional quality assurance practice. GenAI components are probabilistic, context-sensitive, dependent on retrieval corpora, tool integrations and evolving model versions, unlike deterministic software. Automated testing frameworks based on the assumption of stable input-output mappings are no longer sufficient to ensure the reliability, safety and compliance of these systems. In regulated and high-stakes enterprise settings, the lack of a scalable, CI/CD-friendly testing approach creates an unacceptable risk. In this paper, we develop an automated testing framework that combines metamorphic testing and property-based testing to validate enterprise GenAI applications at scale. Metamorphic testing identifies inconsistencies and emergent faults between related input transformations without needing to define the expected outputs a priori, directly addressing the oracle problem faced by generative systems. Property-based testing is an alternative approach that creates a range of test cases from business rules, domain invariants and constraint specifications. Simultaneously, the framework evaluates hallucination rates, accuracy of retrieval grounding, correctness of tool calls, policy compliance, and prompt regression for RAG pipelines and agentic workflows. To demonstrate how the proposed framework's metrics would be applied and evaluated in practice, this paper additionally presents an illustrative case scenario across four representative enterprise workflows customer support triage, procurement approvals, code review assistance, and knowledge-base Q&A conceptually modeled on published, evidence-driven quality-gate approaches for LLM applications. In this constructed 24-week quasi-experimental scenario, automated testing gates are illustrated as producing a 6.7 percentage point increase in task success rate (Cohen's d = 1.52), a 27.5% decrease in escalation rate, and a 31.0% decrease in rework rate. Business error cost per 1,000 workflow instances is illustrated as decreasing by 33.4%, and incorrect tool actions by 38.5%. User satisfaction is illustrated as increasing by 0.34 points on a 5-point scale. These illustrative results are shown to hold up under difference-in-differences and segmented-regression analyses, demonstrating how a framework's effectiveness could be assessed beyond simple pre/post comparison rather than reporting outcomes of a completed deployment. Taken together, the proposed framework and illustrative demonstration position metamorphic and property-based testing as scalable, CI/CD-compatible quality assurance techniques for enterprise GenAI systems, providing a practical path to deployment readiness, regulatory traceability, and sustained operational trust.",Suprajyotsna Dasari,2026,2026-09-15,International Journal of Advanced Artificial Intelligence Research,10.55640/ijaair-v03i09-06,https://doi.org/10.55640/ijaair-v03i09-06,article,0,OpenAlex,Q3.v1,https://openalex.org/W7213362811,2026-09-22T06:32:29+00:00,0,,10.55640/ijaair-v03i09-06,,,,
title:d5dce89fb6221d9d53bb1a982152e9453e7da5e1,Adversarial Testing of Automated Program Repair Agents for Security Vulnerabilities,"Software agents with Large Language Models (LLMs) are designed for Automated Program Repair (APR) tasks, raising the possibility that, in the near future, APR agents will fix bugs automatically without much human intervention. Can we trust an APR agent to produce both functionally correct and secure code in such situations? What if attackers target production APR agents with adversarial issues that seem benign but may influence the agents to produce correct but insecure code? In this paper, we took a first step towards answering these questions by conducting an empirical study. First, we created SWEADV, a benchmark of 750 adversarial issue descriptions constructed from 150 repair tasks in SWE-bench Verified. For each repair task, we created five adversarial issue descriptions, one for each attack type: command execution, deserialization, path traversal, denial of service, and weak hashing. Second, we evaluated mini_swe APR agents from three LLM backends on SWEADV: GPT-5-Mini, MiniMax-M2.5, and DeepSeek-R. We found that on average, adversarial issue descriptions can induce malicious behaviors with successful repair in 51.7% of cases. Third, we investigated whether typical detection mechanisms are sufficient to prevent such malicious patches from being accepted. Pre-repair detection with LLM-as-judge on the adversarial issue descriptions resulted in an average detection accuracy of only 62.3%. Post-repair detection on adversarial APR patches using static analysis tools and LLM-as-judge achieved average detection accuracies of only 39.4% and 55.4%, respectively. We conclude that autonomous APR agents cannot be trusted yet in production deployment, given their susceptibility to adversarial attacks.",Fares Trad; Simin Chen; Hung Viet Pham; Gias Uddin; Baishakhi Ray,2026,2026-09-14,arXiv (Cornell University),,https://arxiv.org/abs/2609.15963,preprint,0,OpenAlex,Q3.v1;Q3.v3,https://openalex.org/W7213372911,2026-09-22T06:32:29+00:00,1,,,,,,
doi:10.1145/3830454.3846626,The Deception Delta: Adversarial Evaluation of LLM-Based Smart Contract Bytecode Forensics,"Large language models are increasingly used in blockchain forensic investigations to interpret unverified smart contract bytecode. Their robustness has not been systematically tested against contracts adversarially designed to mislead analysis. We evaluate 22 frontier models on 13 purpose-built contracts (9 deception vectors, 4 controls) across six prompt strategies, yielding 8,528 analyzable non-refusal runs against contracts with EVM-verified ground truth. A calibrated LLM-as-judge pipeline, supported by two judge-independent metrics and 50 human gold-standard labels, shows that adversarial deception reduces drain detection by 20.0 percentage points (95% CI: [17.2, 22.8]) relative to functionally matched controls. Structural camouflage via multi-hop call chains, XOR-masked selectors, and storage-loaded drain parameters resists detection across nearly all models. Beyond non-detection, we identify rationalization: models correctly describe the hidden drain mechanism but accept the contract's deceptive framing and dismiss it as benign, yielding positive but incorrect evidence of safety. Simple guard instructions provide no aggregate benefit and destabilize individual models in both directions. Structural deception is largely insensitive across the six tested prompt strategies, more consistent with a capability limitation than with a simple prompting problem. Only five models from two providers exceed 50% detection. Under our single-shot, raw-bytecode-only protocol, current LLMs are not reliable standalone forensic tools. Our central claim does not extend to multi-turn, tool-augmented, source-aware, or decompiler-in-the-loop workflows; a source-code boundary check is reported as an explicit subset analysis rather than as part of the main evaluation.",Timo Schefold,2026,2026-09-12,arXiv (Cornell University),10.1145/3830454.3846626,https://arxiv.org/abs/2609.14098,preprint,0,OpenAlex,Q3.v1;Q3.v3,https://openalex.org/W7213288795,2026-09-22T06:32:29+00:00,0,,10.1145/3830454.3846626,,,,
title:73f9ea1be2a03e29c08d56aa65585761b1acf5e2,TyPatch: Transforming Patches into Typestate Rules for Kernel Bug Detection,"Historical Linux kernel patches capture defect knowledge that applies beyond their original repair sites. Recent work has shown that large language models (LLMs) can generate static-analysis checkers from historical patches and use them to uncover new kernel bugs. However, complete-checker generation requires the model both to recover the defect semantics expressed by a patch and to implement sophisticated program-analysis machinery, including object tracking, alias analysis, path-state maintenance, and interprocedural propagation. Coupling these responsibilities in a single end-to-end code-generation task can turn a simple defect rule into an unstable and expensive analyzer-implementation problem. To address this problem, we present TyPatch, which decouples patch-specific defect semantics from analyzer implementation. An LLM translates each patch into a typestate rule specifying its tracked object, actions, guards, transitions, and violations. A shared backend then executes these rules, binding their actions to program events, tracking object identity across aliases, propagating typestate along program paths, and producing reports for all rules. On Linux v6.16, TyPatch finds 559 distinct bugs, 121 of which have been confirmed by kernel developers. In a matched 38-patch comparison with the state-of-the-art complete-checker construction workflow, TyPatch uses 88.3-90.1% fewer generation tokens, while its initial report pools achieve 3.42-14.95$\times$ the precision of those produced by that workflow.",Ruoyu Wang; Tuo Li; Jia Li,2026,2026-09-12,arXiv (Cornell University),,https://arxiv.org/abs/2609.13728,preprint,0,OpenAlex,Q3.v1;Q3.v3;Q6.v2,https://openalex.org/W7213371449,2026-09-22T06:32:29+00:00,1,,,,,,
title:849d2c6ba2e3c3e363a09bab2dba878f12e45226,"Confuse the Model, Control the Flow: Understanding and Mitigating Privacy Leakage from LLM Agents with Information Flow Control","Personal AI agents built on large language models (LLMs) are increasingly given access to a user's private data and communications in order to provide personalized assistance. This access creates a persistent privacy risk: the agent must decide whether a given sensitive information should be disclosed to a particular party. Existing defenses address this by making the agent's backend LLM more privacy-preserving through stronger system prompts, training, or explicit consent-checking procedures, but this approach has a structural challenge: whenever enforcement is a judgment the LLM makes over the same conversational context an adversary controls, the enforcement mechanism and the attack surface coincide. We demonstrate this against existing defenses with three new attacks that require only ordinary agent interaction and no prompt injection: Collaborative Workspace Lure reframes an extraction attempt as collaborative work; Semantic Obfuscation Attack induces disclosure through omission rather than through anything the agent writes; and Channel Decoupling Attack splits the extraction request and the disclosure across independent channels. All three achieve substantially higher leak rates than the attacks these defenses were originally designed to withstand. Guided by this observation, we present FLOWSEAL, a defense that enforces confidentiality through a tool-level interceptor outside the LLM's context, grounded in data provenance and an information-flow-control lattice with controlled declassification. Evaluated across three benchmarks, five prompt-based baselines, and eight attacks, including a real agent executing live tool calls through MCP, FLOWSEAL reduces leak rates to near zero (e.g., 52.2% to 0.5% against Collaborative Workspace Lure) while preserving task utility, regardless of the underlying LLM backend.",Minsun Shim; Ramisha Raida Karim; Ruthwik Jakkula; Kaiwen Zhou; Xin Liu; Xin Eric Wang; Zhou Li,2026,2026-09-12,arXiv (Cornell University),,https://arxiv.org/abs/2609.14003,preprint,0,OpenAlex,Q3.v1,https://openalex.org/W7213371706,2026-09-22T06:32:29+00:00,1,,,,,,
arxiv:2609.11028,BenchShield: Formal Model-Backed Instrumentation for Reward Integrity in LLM-Agent Evaluation Infrastructure,"LM-agent benchmarks increasingly function as interactive evaluation infrastructure. Agents observe state, call tools, modify workspaces, submit artifacts, and receive rewards from outcome procedures. This interactivity makes evaluations vulnerable to reward hacking: an agent improves its measured score by exploiting the reward-relevant trajectory instead of solving the intended task. Existing defenses rely largely on task-specific patches, prompt instructions, or post-hoc detectors. They do not provide reusable evidence that a concrete run remained within its intended evaluation boundary. This paper presents BenchShield, a model-backed instrumentation layer for reward integrity in LLM-agent evaluation. BenchShield grounds detection in a finite lifecycle model of an evaluation's reward-relevant events. Within the benchmark infrastructure, two complementary analyses operate over this model. A static, phase-aware taint analysis exposes reward-hacking paths before a run. Its runtime counterpart uses infrastructure-side evidence to attribute concrete agent use and emit evidence-backed claims. We construct BenchShield Trajectories, a human-labeled corpus of 456 adjudicated trajectories from more than 31,000 public agent runs across three benchmarks. Compared with an agentic hackability scanner baseline on the same tasks and model, BenchShield improves full-chain recall from 23-94% to 77-100%, same-vector coverage from 16-56% to 43-78%, and reduces per-task cost by up to 65%. Its runtime analysis achieves 96% accuracy in detecting reward hacking from infrastructure-side evidence.",Shenghan Zheng; Zonglin Di; Yimin Liu; Kyoung Whan Choe; Jiankai Sun; Heguang Lin; Penghao Jiang; Yifeng He; Xiao Cheng; Jicheng Wang; Wenbo Chen; Alex Yates; Yinzhe Zhao; Bingran You; Yuan Gao; Ayush Munot; Shubham Gaur; Zhe Ye; Hao Wang; Xiangyi Li; Dawn Song; Christophe Hauser,2026,2026-09-10,arXiv (Cornell University),,https://arxiv.org/abs/2609.11028,preprint,0,OpenAlex;arXiv,Q1.A2;Q2.A2;Q3.A1;Q3.v1,https://openalex.org/W7212406396,2026-09-22T06:32:29+00:00,1,2609.11028,,,,,
arxiv:2609.10854,No-Box Vulnerability Analysis: Description-only Detection of Indirect Prompt Injection Vulnerabilities in MCP Servers,"Conventional vulnerability analysis relies on either system access or dynamic interaction, all of which may be unavailable to third-party analysts auditing closed-source, remotely hosted, critical in situ systems, or commercially gated software. Therefore, we propose a new paradigm of no-box vulnerability analysis in which neither access nor runtime interaction is available, and only functionality metadata is available. Such metadata defines the intended behavior of the system, including its inputs, outputs, and side effects, while constraining the space of implementations consistent with that behavior. We propose hypothesizing about vulnerabilities that exist across all possible implementations of a given system metadata, without observing or interacting with the target system. An analyst can later validate these hypotheses when additional access is available. We showcase the feasibility of no-box vulnerability analysis through implementing a prototype called MCPSEC, which audits Model Context Protocol (MCP) servers for indirect prompt injection vulnerabilities using only the tool metadata exposed at server registration time. We evaluate MCPSEC on 20 widely deployed MCP servers comprising 177 tools, among which human evaluators confirm 95 vulnerable tools. MCPSEC identified 143 tools as vulnerable, and for each vulnerable tool, it produced a hypothesized vulnerability along with exploitation technique. Using metadata alone, MCPSEC predicted 94 (98.9% recall) real verified vulnerabilities, compared against an LLM baseline with 80 (84.2% recall). Overall, our results introduce no-box vulnerability analysis as a new analysis paradigm and demonstrate its practical feasibility in realistic systems.",Zehua Zhang; Jie Hu; Pratham Hegde; Aditya Maheshbhai Gabani; Souradip Nath; Yibo Liu; Siyu Liu; Hongkai Chen; Hulin Wang; Zhuoer Lyu; Chang Zhu; Divij Handa; Yan Shoshitaishvili; Tiffany Bao; Ruoyu Wang; Adam Doupe,2026,2026-09-09,arXiv (Cornell University),10.48550/arxiv.2609.10854,https://arxiv.org/abs/2609.10854,preprint,0,OpenAlex,Q3.v1,https://openalex.org/W7212295031,2026-09-22T06:32:29+00:00,1,2609.10854,,,,,
arxiv:2609.09386,LLMSec-AV: A Vulnerability Taxonomy and LLM-Driven Software Weakness Discovery Framework for Autonomous Vehicles,"Automated vehicles rely on millions of lines of safety-critical software, yet general-purpose analyzers do not understand which code can affect vehicle motion. This study asks whether large language models (LLMs) with explicit automated-vehicle (AV) security knowledge improve weakness detection beyond rule-based tools. We developed an AV vulnerability taxonomy with 18 weakness classes from vulnerability records, security advisories, and AV-security literature, and integrated it into LLM-based Security Analysis for Automated Vehicles (LLMSec-AV). Evaluated on Autoware, the framework decomposed 770 translation units into 4,673 functions and analyzed 161 functions under four prompting conditions involving taxonomy context, retrieval from 374 prior disclosures, and multi-step analysis. Findings were compared with 46 weakness locations mined from upstream fixes and a flag-volume-matched permutation baseline. CodeQL, Semgrep, cppcheck, and the Clang Static Analyzer evaluated the same code, with AV-specific rules added to CodeQL and Semgrep. Generated fuzzing harnesses were tested using AFL++ and sanitizers. LLM conditions recovered up to 76% of the 46 known weakness locations, outperforming conventional analyzers. CodeQL, Semgrep, and the Clang Static Analyzer matched none, while cppcheck matched one despite 1,301 alerts. Unaided prompting achieved similar detection performance, showing that the taxonomy did not drive recall. However, taxonomy context increased the share of findings assigned to a weakness class from near zero to over 80%, improving interpretability and triage. Six of the 18 classes could not be directly represented as static-analysis rules. LLMSec-AV introduces an AV-specific, machine-readable vulnerability taxonomy for weakness discovery and shows that LLMs can complement conventional analyzers by identifying and organizing safety-relevant findings in real AV software.",Md. Wasiul Haque; Sagar Dasgupta; Mizanur Rahman,2026,2026-09-08,arXiv (Cornell University),10.48550/arxiv.2609.09386,https://arxiv.org/abs/2609.09386,preprint,0,OpenAlex;arXiv,Q1.A1;Q3.v1;Q4.A1;Q4.v1,https://openalex.org/W7212125749,2026-09-22T06:32:29+00:00,1,2609.09386,,,,,
